0.260376668,0.354631754,0.434918588,0.366780218,0.522464342,0.345846609,0.289139343,0.392195013,0.33683655,0.578096884
0.257315303,0.356315993,0.447824285,0.352364768,0.520418016,0.350544096,0.284612433,0.371089459,0.334956756,0.553634019
0.259664665,0.356230899,0.442706962,0.35378295,0.519353835,0.349422398,0.285016841,0.381071021,0.327820108,0.543301583
0.253657659,0.355766988,0.444980325,0.352678635,0.518628399,0.341484438,0.273593406,0.371766488,0.328685067,0.535605894
0.253867333,0.353411914,0.434248642,0.34503562,0.511706289,0.337850686,0.269164283,0.358208799,0.320203304,0.531081287
0.255433771,0.342017032,0.426153309,0.336847926,0.507790615,0.33107837,0.267425332,0.353829196,0.323404061,0.510988661
0.24618964,0.34618999,0.432148398,0.329857867,0.506010822,0.322015846,0.266543709,0.344819881,0.318542251,0.508148643
0.238676948,0.337109188,0.412612052,0.329640272,0.492304311,0.308143765,0.257261941,0.327942677,0.305829807,0.495599482
0.242795445,0.345590855,0.411258339,0.334347894,0.495326946,0.321546162,0.26517066,0.3356847,0.311184765,0.488695139
0.238507177,0.325791045,0.392365474,0.329796083,0.477821186,0.325964683,0.268983454,0.344763307,0.308359814,0.483254319
0.238208,0.332986147,0.399430058,0.334356181,0.483319191,0.330357157,0.274752894,0.351792542,0.305903738,0.484052196
0.236913923,0.324716514,0.391246799,0.327567945,0.477158563,0.336316524,0.269793636,0.362027722,0.30801373,0.487427497
0.239512647,0.3223127,0.387917871,0.332577852,0.472325169,0.33676139,0.270301973,0.376838759,0.310264289,0.489943604
0.259814898,0.328975155,0.391022189,0.341941216,0.486214719,0.356234588,0.286021331,0.393366479,0.322621947,0.501927533
0.265621661,0.330806064,0.388657704,0.333881251,0.485049902,0.366005767,0.287722789,0.398076409,0.322162715,0.497314145
0.272386666,0.332422087,0.394894439,0.337585161,0.496093918,0.3706233,0.291873035,0.391864593,0.329907457,0.489010569
0.277241823,0.32447026,0.392435087,0.339544237,0.489091534,0.370566226,0.291215065,0.385767329,0.325125069,0.486217123
0.288606858,0.314847523,0.37947364,0.340562275,0.481646207,0.375392564,0.295062653,0.399115166,0.329175017,0.487444251
0.29523952,0.311444772,0.396504459,0.336404369,0.490196842,0.395192237,0.305298269,0.410306455,0.328598155,0.479013648
0.297634345,0.310009315,0.396456777,0.347736965,0.484266397,0.411709655,0.315720062,0.421205113,0.333498242,0.475868376
0.307181095,0.310550175,0.397657327,0.357491495,0.470080571,0.430015808,0.331106526,0.437797476,0.338887413,0.480078434
0.32866667,0.32829569,0.426972858,0.36766128,0.505427874,0.464843167,0.350215651,0.449362195,0.364141341,0.485350534
0.339689841,0.33585835,0.435233629,0.364437646,0.50938049,0.476300316,0.355214771,0.443308869,0.372555135,0.494689598
0.343443793,0.335115832,0.442797098,0.358605711,0.510122108,0.495216559,0.360527371,0.42644016,0.378526885,0.479723876
0.350963694,0.332380029,0.428570291,0.350168102,0.498519728,0.505325115,0.359043181,0.413697033,0.385517406,0.475854451
0.34413978,0.329516958,0.422607379,0.337679381,0.482601742,0.4990448,0.341886219,0.405039815,0.383291584,0.466302574
0.337764362,0.332472632,0.424625438,0.329257686,0.478837934,0.493209713,0.326742023,0.395196334,0.38248728,0.458989643
0.337540131,0.313431105,0.409875814,0.31048512,0.474940133,0.480755533,0.314317928,0.39217611,0.383478631,0.457074566
0.335821016,0.306338587,0.400488026,0.305840723,0.460273514,0.485843259,0.303651984,0.394434888,0.384021771,0.455116148
0.328730967,0.317960869,0.41194986,0.298280639,0.470599854,0.472337976,0.297872884,0.378424148,0.376549499,0.445500432
0.347666185,0.332076354,0.421732371,0.303931163,0.487818254,0.490963242,0.309770091,0.392094156,0.388674073,0.447925951
0.362168821,0.348284603,0.447967878,0.323843917,0.521301414,0.508556677,0.322388138,0.394220404,0.406401558,0.46332224
0.363205919,0.351736938,0.444839889,0.323365265,0.516754219,0.498571041,0.325364689,0.388953562,0.404801418,0.461838684
0.35528956,0.345745052,0.440092893,0.31853276,0.510893766,0.499104398,0.316152152,0.371263567,0.398628095,0.44742617
0.372619423,0.364348239,0.463709686,0.320769789,0.539199988,0.492854642,0.332165594,0.383785844,0.409000231,0.463206149
0.355611332,0.351635134,0.441328482,0.300466087,0.527247293,0.496278869,0.31983112,0.339585135,0.393140508,0.423322169
0.347186266,0.339968538,0.43422306,0.290295309,0.513177241,0.491600201,0.313068906,0.345668499,0.395299652,0.410400736
0.365415796,0.358514218,0.431149173,0.29127871,0.522980977,0.476678372,0.308377926,0.364822758,0.396598493,0.430317064
0.365099852,0.351053938,0.437920332,0.286758164,0.512159223,0.492542107,0.305253961,0.340932255,0.399331698,0.414894529
0.365297175,0.33118783,0.419618682,0.28652773,0.502557117,0.501949883,0.316609821,0.349102291,0.407317279,0.418544403
0.366025109,0.341472857,0.421320517,0.286896574,0.500693524,0.508195797,0.325267664,0.336987705,0.401150943,0.398837499
0.360771732,0.345717593,0.411196811,0.286836716,0.499490588,0.494515064,0.316594721,0.362670775,0.393159415,0.404385513
0.359651323,0.34878086,0.409745069,0.280764836,0.504553762,0.4923459,0.31555403,0.373095127,0.387460378,0.395568252
0.37687181,0.344060827,0.416750424,0.287256574,0.501749861,0.502781157,0.333281491,0.380423968,0.395533204,0.390911892
0.386061818,0.35308868,0.417191594,0.285789214,0.50577757,0.525051913,0.339815964,0.387884128,0.405143805,0.38933549
0.397482638,0.350378156,0.420558912,0.29973322,0.513558992,0.545416525,0.35816232,0.394820599,0.414344815,0.400087237
0.38368028,0.343703717,0.40776945,0.281281349,0.489500392,0.536645223,0.345368419,0.373858852,0.403681518,0.385795998
0.385385769,0.338914449,0.394456603,0.273617233,0.467644994,0.535825882,0.342688525,0.381999878,0.39802737,0.360793319
0.386427569,0.315300425,0.378648013,0.274783551,0.460363772,0.542340237,0.351483498,0.40269667,0.398927721,0.365294989
0.380705448,0.332080611,0.374168334,0.270213763,0.456814329,0.538781273,0.342031398,0.386137238,0.392100442,0.355847183
0.372144851,0.331376281,0.372435248,0.263420241,0.45045961,0.53769548,0.343962995,0.380639031,0.384698947,0.3513022
0.375298993,0.340813566,0.379593214,0.267116009,0.454887243,0.541473277,0.347842299,0.396515767,0.387822755,0.347453453
0.378818312,0.354879158,0.394258609,0.269552948,0.470020786,0.550539134,0.356377656,0.404433814,0.394968971,0.357544563
0.388263018,0.361996743,0.408303265,0.267095535,0.481198586,0.558441366,0.364683254,0.427385859,0.400082704,0.370191917
0.381335016,0.376881114,0.404021828,0.27717688,0.465003329,0.560263207,0.359780539,0.419848123,0.402916307,0.370426829
0.384318887,0.369563799,0.395486436,0.263863145,0.458234468,0.554088766,0.346014084,0.429001339,0.403884339,0.376456775
0.386769801,0.379249077,0.405710555,0.269187178,0.470927743,0.555606891,0.351079961,0.445685011,0.41148217,0.378976524
0.406164329,0.388377935,0.41132987,0.283093668,0.469565546,0.57878104,0.364567901,0.457652231,0.423535383,0.378369969
0.395082482,0.375997202,0.401033019,0.264540102,0.448530296,0.573933465,0.346756119,0.445965057,0.415915213,0.37864559
0.400225129,0.402890328,0.407586596,0.278335317,0.456402995,0.578680102,0.362723966,0.445702925,0.421216902,0.381835016
0.403283561,0.396257317,0.410031074,0.286186516,0.457981808,0.585369224,0.369357926,0.439194958,0.423681527,0.37245981
0.400596824,0.402337146,0.423509117,0.278840044,0.456437361,0.589487002,0.36493507,0.441263911,0.423525566,0.372222949
0.412427554,0.402479926,0.413409818,0.286873985,0.453393339,0.598513337,0.370934641,0.451630852,0.431145619,0.379688506
0.424435811,0.398942737,0.413813811,0.287868521,0.444565144,0.606835025,0.376956735,0.452382116,0.434663822,0.377052747
0.411223945,0.383682174,0.388665567,0.274470074,0.431162597,0.59841821,0.377719076,0.43140868,0.418718398,0.35834826
0.413987431,0.394270297,0.393572974,0.282621949,0.436987303,0.606891676,0.377934407,0.424278637,0.413498696,0.358259772
0.412893719,0.386264372,0.398242122,0.290323288,0.424549541,0.598056889,0.37812843,0.437925067,0.410133766,0.364793644
0.415548937,0.392436725,0.397739023,0.291513096,0.423426138,0.589926235,0.374452513,0.438384098,0.400918005,0.362117733
0.418983033,0.399998617,0.407830226,0.294247217,0.441989682,0.592932058,0.385669596,0.431068841,0.404862948,0.370911975
0.42515098,0.405246211,0.410441095,0.297566807,0.45440316,0.608229665,0.392858155,0.428925092,0.408725989,0.379536071
0.411755793,0.380909203,0.388612651,0.293186667,0.418045566,0.581955379,0.372437755,0.417230104,0.396716521,0.356993536
0.403567051,0.362413621,0.379133594,0.287918699,0.414379869,0.555385127,0.366390468,0.421477693,0.378151479,0.351042975
0.399263544,0.376048075,0.383800468,0.300905765,0.41158047,0.557462564,0.367557489,0.428341583,0.381529083,0.350166327
0.39925509,0.393795841,0.394583141,0.306484665,0.424460274,0.541732293,0.364770154,0.449381928,0.37679144,0.351539743
0.395962795,0.400702634,0.398629542,0.318084142,0.421041509,0.548882803,0.373654783,0.479768181,0.383421606,0.355010227
0.420958404,0.398903471,0.411739321,0.335335989,0.439499885,0.565205772,0.385696681,0.500272176,0.39403059,0.368912009
0.411983834,0.408423051,0.403299455,0.342670133,0.431671089,0.550365651,0.380419712,0.501014693,0.385300813,0.360835519
0.418764697,0.422805571,0.422245991,0.346349182,0.451891428,0.552257847,0.38951402,0.509335375,0.393598374,0.370947397
0.40641405,0.418337794,0.412310933,0.338788528,0.441186498,0.538401897,0.375631589,0.502733405,0.391047839,0.374320072
