0.236
3.902
4.033
4.088
4.115
4.116
4.155
4.193
4.297
4.326
4.328
4.499
4.518
4.577
9.589
14.163
14.168
14.184
14.226
14.239
14.304
14.329
14.347
14.359
14.362
14.375
14.524
23.698
23.736
23.768
23.801
23.807
23.964
24.016
24.017
24.148
24.195
31.31
36.982
37.051
37.141
37.245
37.249
37.262
37.281
37.291
37.298
37.327
37.351
37.377
37.413
37.425
37.471
37.473
37.564
37.673
37.751
47.976
48.012
48.035
48.09
48.134
48.143
48.17
48.203
48.249
48.261
48.271
48.279
48.297
48.305
48.339
48.56
58.447
58.747
58.765
58.78
58.859
58.883
58.949
58.963
58.973
58.998
59.134
60.056
60.234
69.505
69.539
69.629
69.671
69.721
69.77
69.771
69.783
69.832
69.862
69.897
69.9
69.91
69.934
69.939
69.974
70.089
70.113
82.325
82.45
82.529
82.557
82.585
82.596
82.617
82.651
82.664
82.693
82.696
82.732
82.733
82.833
82.856
82.882
82.917
82.937
83.041
83.172
85.566
91.443
96.344
96.52
96.524
96.547
96.579
96.608
96.771
96.789
96.79
96.91
96.911
102.461
108.038
108.041
108.082
108.127
108.144
108.183
108.259
108.291
108.315
108.344
108.566
121.071
121.366
121.428
121.462
121.536
121.544
121.586
121.723
121.78
121.831
121.887
121.923
121.983
122.141
125.273
127.061
136.391
136.533
136.569
136.736
136.761
136.778
136.837
136.861
136.96
137.038
137.096
137.135
137.329
141.677
147.085
147.15
147.289
147.304
147.31
147.325
147.397
147.46
147.492
147.542
147.566
147.747
156.526
156.534
156.582
156.603
156.637
156.646
156.667
156.668
156.681
156.698
156.72
156.761
156.765
156.792
156.847
156.862
156.936
156.982
157.096
157.376
169.624
169.668
169.708
169.773
169.782
169.796
169.873
169.935
170.062
